date,total_amount_usd,total_amount_ars,customer_id,seller_id,shipping_id,er_date
2023-08-13,1998.00,0.00,1031,2,1862,2023-08-13
2023-08-14,10038.00,0.00,525,3,1863,2023-08-14
2023-08-14,598.00,0.00,1211,1,1864,2023-08-14
2023-08-14,9192.00,0.00,2161,2,1865,2023-08-14
2023-08-14,999.00,0.00,431,3,1866,2023-08-14
2023-08-14,3897.00,0.00,1829,2,1867,2023-08-14
2023-08-15,7390.00,0.00,1461,1,1868,2023-08-15
2023-08-15,3097.00,0.00,417,1,1869,2023-08-15
2023-08-15,6495.00,0.00,1988,3,1870,2023-08-15
2023-08-15,10140.00,0.00,1326,2,1871,2023-08-15
2023-08-15,3994.00,0.00,980,2,1872,2023-08-15
2023-08-15,12888.00,0.00,1941,3,1873,2023-08-15
2023-08-15,6995.00,0.00,2260,3,1874,2023-08-15
2023-08-15,6990.00,0.00,440,2,1875,2023-08-15
2023-08-15,5894.00,0.00,1259,2,1876,2023-08-15
2023-08-15,3598.00,0.00,481,3,1877,2023-08-15
2023-08-15,5542.00,0.00,1603,2,1878,2023-08-15
2023-08-16,13591.00,0.00,49,2,1879,2023-08-16
2023-08-16,399.00,0.00,286,3,1880,2023-08-16
2023-08-16,6494.00,0.00,1808,1,1881,2023-08-16
2023-08-16,4197.00,0.00,2112,1,1882,2023-08-16
2023-08-16,2196.00,0.00,1514,2,1883,2023-08-16
2023-08-16,8143.00,0.00,2270,1,1884,2023-08-16
2023-08-16,9689.00,0.00,2119,1,1885,2023-08-16
2023-08-17,13437.00,0.00,628,2,1886,2023-08-17
2023-08-17,8690.00,0.00,11,3,1887,2023-08-17
2023-08-17,8591.00,0.00,137,3,1888,2023-08-17
2023-08-18,3198.00,0.00,1174,3,1889,2023-08-18
2023-08-18,5095.00,0.00,1045,3,1890,2023-08-18
2023-08-18,6093.00,0.00,620,1,1891,2023-08-18
2023-08-18,10842.00,0.00,2226,2,1892,2023-08-18
2023-08-18,6792.00,0.00,2256,3,1893,2023-08-18
2023-08-18,2944.00,0.00,2496,3,1894,2023-08-18
2023-08-18,1198.00,0.00,1069,3,1895,2023-08-18
2023-08-18,6193.00,0.00,475,1,1896,2023-08-18
2023-08-18,1996.00,0.00,1187,1,1897,2023-08-18
2023-08-18,2697.00,0.00,2248,1,1898,2023-08-18
2023-08-19,1446.00,0.00,667,3,1899,2023-08-19
2023-08-19,6594.00,0.00,1790,3,1900,2023-08-19
2023-08-19,1198.00,0.00,1947,1,1901,2023-08-19
2023-08-19,7593.00,0.00,2207,3,1902,2023-08-19
2023-08-20,11291.00,0.00,1754,2,1903,2023-08-20
2023-08-20,5393.00,0.00,1883,1,1904,2023-08-20
2023-08-20,5996.00,0.00,1425,3,1905,2023-08-20
2023-08-20,5595.00,0.00,1997,1,1906,2023-08-20
2023-08-20,1798.00,0.00,2047,3,1907,2023-08-20
2023-08-20,1996.00,0.00,793,2,1908,2023-08-20
2023-08-21,5791.00,0.00,129,2,1909,2023-08-21
2023-08-21,199.00,0.00,1664,2,1910,2023-08-21
2023-08-21,1398.00,0.00,2276,1,1911,2023-08-21
2023-08-21,5794.00,0.00,873,1,1912,2023-08-21
2023-08-21,11390.00,0.00,1551,3,1913,2023-08-21
2023-08-21,1597.00,0.00,2165,3,1914,2023-08-21
2023-08-21,9894.00,0.00,1208,3,1915,2023-08-21
2023-08-21,10540.00,0.00,1731,2,1916,2023-08-21
2023-08-21,6190.00,0.00,407,3,1917,2023-08-21
2023-08-21,6744.00,0.00,1218,2,1918,2023-08-21
2023-08-22,5240.00,0.00,1667,3,1919,2023-08-22
2023-08-22,12691.00,0.00,936,2,1920,2023-08-22
2023-08-22,7139.00,0.00,947,1,1921,2023-08-22
2023-08-22,11690.00,0.00,35,1,1922,2023-08-22
2023-08-22,11143.00,0.00,1991,3,1923,2023-08-22
2023-08-22,5842.00,0.00,1034,2,1924,2023-08-22
2023-08-22,13286.00,0.00,123,3,1925,2023-08-22
2023-08-22,8090.00,0.00,1215,3,1926,2023-08-22
2023-08-22,3597.00,0.00,1187,3,1927,2023-08-22
2023-08-22,5342.00,0.00,1072,2,1928,2023-08-22
2023-08-22,6740.00,0.00,1165,1,1929,2023-08-22
2023-08-22,12939.00,0.00,2290,3,1930,2023-08-22
2023-08-23,3894.00,0.00,16,2,1931,2023-08-23
2023-08-23,11889.00,0.00,751,2,1932,2023-08-23
2023-08-23,14890.00,0.00,1772,2,1933,2023-08-23
2023-08-23,6792.00,0.00,2080,1,1934,2023-08-23
2023-08-23,7891.00,0.00,479,1,1935,2023-08-23
2023-08-23,6092.00,0.00,276,3,1936,2023-08-23
2023-08-23,747.00,0.00,2025,2,1937,2023-08-23
2023-08-23,899.00,0.00,1355,1,1938,2023-08-23
2023-08-23,249.00,0.00,2268,1,1939,2023-08-23
2023-08-23,1797.00,0.00,1157,2,1940,2023-08-23
2023-08-24,3746.00,0.00,363,3,1941,2023-08-24
2023-08-24,8742.00,0.00,771,1,1942,2023-08-24
2023-08-24,12894.00,0.00,1509,2,1943,2023-08-24
2023-08-24,1396.00,0.00,2169,1,1944,2023-08-24
2023-08-24,1595.00,0.00,2421,2,1945,2023-08-24
2023-08-25,5539.00,0.00,1898,1,1946,2023-08-25
2023-08-25,3594.00,0.00,2295,3,1947,2023-08-25
2023-08-25,6994.00,0.00,2207,2,1948,2023-08-25
2023-08-25,5596.00,0.00,475,2,1949,2023-08-25
2023-08-25,3995.00,0.00,1938,2,1950,2023-08-25
2023-08-25,4640.00,0.00,1163,2,1951,2023-08-25
2023-08-25,7994.00,0.00,470,3,1952,2023-08-25
2023-08-25,7791.00,0.00,598,1,1953,2023-08-25
2023-08-25,9994.00,0.00,293,1,1954,2023-08-25
2023-08-25,3396.00,0.00,791,3,1955,2023-08-25
2023-08-26,7243.00,0.00,1812,3,1956,2023-08-26
2023-08-26,1099.00,0.00,637,3,1957,2023-08-26
2023-08-26,1398.00,0.00,1982,1,1958,2023-08-26
2023-08-26,16290.00,0.00,881,1,1959,2023-08-26
2023-08-26,6791.00,0.00,2344,3,1960,2023-08-26
2023-08-26,7497.00,0.00,1612,2,1961,2023-08-26
2023-08-26,5393.00,0.00,2266,2,1962,2023-08-26
2023-08-26,7995.00,0.00,1765,2,1963,2023-08-26
2023-08-27,14688.00,0.00,35,1,1964,2023-08-27
2023-08-27,1999.00,0.00,1312,3,1965,2023-08-27
2023-08-27,3895.00,0.00,1612,2,1966,2023-08-27
2023-08-27,10092.00,0.00,1637,3,1967,2023-08-27
2023-08-27,6690.00,0.00,403,1,1968,2023-08-27
2023-08-27,11738.00,0.00,593,3,1969,2023-08-27
2023-08-27,12790.00,0.00,2328,3,1970,2023-08-27
2023-08-27,5997.00,0.00,1175,3,1971,2023-08-27
2023-08-27,5994.00,0.00,1941,1,1972,2023-08-27
2023-08-27,14991.00,0.00,2111,2,1973,2023-08-27
2023-08-27,8994.00,0.00,913,2,1974,2023-08-27
2023-08-28,4593.00,0.00,2348,3,1975,2023-08-28
2023-08-28,597.00,0.00,1718,2,1976,2023-08-28
2023-08-28,1797.00,0.00,608,2,1977,2023-08-28
2023-08-28,5893.00,0.00,1894,2,1978,2023-08-28
2023-08-28,5394.00,0.00,1389,2,1979,2023-08-28
2023-08-28,2798.00,0.00,2176,1,1980,2023-08-28
2023-08-28,4391.00,0.00,836,3,1981,2023-08-28
2023-08-28,9493.00,0.00,2302,1,1982,2023-08-28
2023-08-28,2997.00,0.00,2103,1,1983,2023-08-28
2023-08-28,7497.00,0.00,635,1,1984,2023-08-28
2023-08-28,3297.00,0.00,479,3,1985,2023-08-28
2023-08-29,6587.00,0.00,728,3,1986,2023-08-29
2023-08-29,3095.00,0.00,845,3,1987,2023-08-29
2023-08-29,2394.00,0.00,1926,1,1988,2023-08-29
2023-08-29,4794.00,0.00,1183,3,1989,2023-08-29
2023-08-29,398.00,0.00,594,1,1990,2023-08-29
2023-08-29,9092.00,0.00,192,2,1991,2023-08-29
2023-08-30,1047.00,0.00,851,3,1992,2023-08-30
2023-08-30,9690.00,0.00,590,3,1993,2023-08-30
2023-08-30,7890.00,0.00,106,3,1994,2023-08-30
2023-08-30,5794.00,0.00,2229,2,1995,2023-08-30
2023-08-30,9191.00,0.00,587,2,1996,2023-08-30
2023-08-30,13541.00,0.00,1053,3,1997,2023-08-30
2023-08-30,10095.00,0.00,53,3,1998,2023-08-30
2023-08-30,8690.00,0.00,1716,1,1999,2023-08-30
2023-08-30,10390.00,0.00,1532,2,2000,2023-08-30
2023-08-31,3696.00,0.00,2042,1,2001,2023-08-31
2023-08-31,8593.00,0.00,1774,2,2002,2023-08-31
2023-08-31,6992.00,0.00,1064,1,2003,2023-08-31
2023-08-31,5090.00,0.00,141,1,2004,2023-08-31
2023-08-31,7990.00,0.00,1793,3,2005,2023-08-31
2023-08-31,1398.00,0.00,2282,3,2006,2023-08-31
2023-08-31,4396.00,0.00,326,2,2007,2023-08-31
2023-08-31,7691.00,0.00,291,3,2008,2023-08-31
2023-08-31,899.00,0.00,259,3,2009,2023-08-31
2023-08-31,11690.00,0.00,1179,2,2010,2023-08-31
2023-09-01,10690.00,0.00,1039,1,2011,2023-09-01
2023-09-01,2696.00,0.00,2097,2,2012,2023-09-01
2023-09-01,5995.00,0.00,913,2,2013,2023-09-01
2023-09-01,597.00,0.00,352,3,2014,2023-09-01
2023-09-01,7089.00,0.00,2347,3,2015,2023-09-01
2023-09-01,5094.00,0.00,985,3,2016,2023-09-01
2023-09-01,1842.00,0.00,494,1,2017,2023-09-01
2023-09-01,3795.00,0.00,1497,3,2018,2023-09-01
2023-09-02,2998.00,0.00,1722,1,2019,2023-09-02
2023-09-02,5889.00,0.00,1080,2,2020,2023-09-02
2023-09-02,8693.00,0.00,1196,3,2021,2023-09-02
2023-09-02,2644.00,0.00,1386,2,2022,2023-09-02
2023-09-02,899.00,0.00,1519,1,2023,2023-09-02
2023-09-02,7592.00,0.00,1961,2,2024,2023-09-02
2023-09-02,10192.00,0.00,202,3,2025,2023-09-02
2023-09-02,598.00,0.00,1460,1,2026,2023-09-02
2023-09-02,8590.00,0.00,941,1,2027,2023-09-02
2023-09-03,10990.00,0.00,1574,2,2028,2023-09-03
2023-09-03,2997.00,0.00,509,3,2029,2023-09-03
2023-09-03,6192.00,0.00,1371,3,2030,2023-09-03
2023-09-03,3198.00,0.00,1726,2,2031,2023-09-03
2023-09-03,6943.00,0.00,1508,1,2032,2023-09-03
2023-09-03,3646.00,0.00,551,1,2033,2023-09-03
2023-09-03,7791.00,0.00,2165,1,2034,2023-09-03
2023-09-03,2499.00,0.00,2461,3,2035,2023-09-03
2023-09-04,3794.00,0.00,1526,1,2036,2023-09-04
2023-09-04,10789.00,0.00,2269,3,2037,2023-09-04
2023-09-04,11590.00,0.00,2028,3,2038,2023-09-04
2023-09-04,8491.00,0.00,677,3,2039,2023-09-04
2023-09-04,1946.00,0.00,419,3,2040,2023-09-04
2023-09-04,9894.00,0.00,706,1,2041,2023-09-04
2023-09-04,11389.00,0.00,1140,1,2042,2023-09-04
2023-09-04,9339.00,0.00,1930,2,2043,2023-09-04
2023-09-05,1946.00,0.00,349,1,2044,2023-09-05
2023-09-05,1194.00,0.00,100,3,2045,2023-09-05
2023-09-05,8092.00,0.00,495,3,2046,2023-09-05
2023-09-05,6395.00,0.00,886,1,2047,2023-09-05
2023-09-05,7739.00,0.00,2437,3,2048,2023-09-05
2023-09-05,897.00,0.00,585,2,2049,2023-09-05
2023-09-05,1944.00,0.00,2323,2,2050,2023-09-05
2023-09-05,11390.00,0.00,600,2,2051,2023-09-05
2023-09-05,1199.00,0.00,1053,1,2052,2023-09-05
2023-09-05,3395.00,0.00,259,3,2053,2023-09-05
2023-09-06,2798.00,0.00,1677,3,2054,2023-09-06
2023-09-06,999.00,0.00,1338,1,2055,2023-09-06
2023-09-06,8192.00,0.00,1982,1,2056,2023-09-06
2023-09-06,6791.00,0.00,910,1,2057,2023-09-06
2023-09-06,2994.00,0.00,2495,2,2058,2023-09-06
2023-09-06,2895.00,0.00,430,3,2059,2023-09-06
2023-09-06,2097.00,0.00,529,3,2060,2023-09-06
2023-09-06,5694.00,0.00,1642,2,2061,2023-09-06
2023-09-06,3996.00,0.00,869,2,2062,2023-09-06
2023-09-06,1799.00,0.00,1690,3,2063,2023-09-06
2023-09-07,799.00,0.00,1279,2,2064,2023-09-07
2023-09-07,3692.00,0.00,1430,1,2065,2023-09-07
2023-09-07,8145.00,0.00,2478,1,2066,2023-09-07
2023-09-07,1598.00,0.00,1282,2,2067,2023-09-07
2023-09-08,2198.00,0.00,887,2,2068,2023-09-08
2023-09-08,8293.00,0.00,1479,2,2069,2023-09-08
2023-09-08,5991.00,0.00,2494,3,2070,2023-09-08
2023-09-08,4591.00,0.00,827,3,2071,2023-09-08
2023-09-08,5294.00,0.00,1921,2,2072,2023-09-08
2023-09-08,2596.00,0.00,47,1,2073,2023-09-08
2023-09-08,8994.00,0.00,1077,3,2074,2023-09-08
2023-09-08,2397.00,0.00,95,1,2075,2023-09-08
2023-09-08,4792.00,0.00,503,2,2076,2023-09-08
2023-09-08,4994.00,0.00,2294,3,2077,2023-09-08
2023-09-09,5996.00,0.00,877,1,2078,2023-09-09
2023-09-09,11888.00,0.00,264,3,2079,2023-09-09
2023-09-09,5893.00,0.00,1344,2,2080,2023-09-09
2023-09-09,5891.00,0.00,362,1,2081,2023-09-09
2023-09-09,2698.00,0.00,2084,2,2082,2023-09-09
2023-09-09,2545.00,0.00,350,1,2083,2023-09-09
2023-09-09,8094.00,0.00,1351,2,2084,2023-09-09
2023-09-09,5196.00,0.00,666,1,2085,2023-09-09
2023-09-09,249.00,0.00,982,3,2086,2023-09-09
2023-09-10,3643.00,0.00,157,3,2087,2023-09-10
2023-09-10,898.00,0.00,1725,1,2088,2023-09-10
2023-09-10,3094.00,0.00,2468,1,2089,2023-09-10
2023-09-10,12890.00,0.00,172,2,2090,2023-09-10
2023-09-10,4243.00,0.00,581,3,2091,2023-09-10
2023-09-10,747.00,0.00,1819,2,2092,2023-09-10
2023-09-10,1799.00,0.00,899,2,2093,2023-09-10
2023-09-11,199.00,0.00,476,1,2094,2023-09-11
2023-09-11,9592.00,0.00,1772,1,2095,2023-09-11
2023-09-11,7240.00,0.00,434,1,2096,2023-09-11
2023-09-11,799.00,0.00,809,1,2097,2023-09-11
2023-09-11,3995.00,0.00,138,1,2098,2023-09-11
2023-09-11,5241.00,0.00,2331,2,2099,2023-09-11
2023-09-11,7692.00,0.00,654,2,2100,2023-09-11
2023-09-11,7497.00,0.00,1060,3,2101,2023-09-11
2023-09-11,3742.00,0.00,947,2,2102,2023-09-11
2023-09-12,9694.00,0.00,2166,2,2103,2023-09-12
2023-09-12,8187.00,0.00,829,1,2104,2023-09-12
2023-09-12,5596.00,0.00,647,1,2105,2023-09-12
2023-09-12,2196.00,0.00,779,2,2106,2023-09-12
2023-09-13,13789.00,0.00,448,1,2107,2023-09-13
2023-09-13,2196.00,0.00,318,1,2108,2023-09-13
2023-09-13,2494.00,0.00,2351,3,2109,2023-09-13
2023-09-13,8690.00,0.00,178,1,2110,2023-09-13
2023-09-13,1447.00,0.00,2281,1,2111,2023-09-13
2023-09-14,1997.00,0.00,1349,2,2112,2023-09-14
2023-09-14,2896.00,0.00,1199,1,2113,2023-09-14
2023-09-14,11393.00,0.00,1002,1,2114,2023-09-14
2023-09-14,6244.00,0.00,1726,1,2115,2023-09-14
2023-09-14,2395.00,0.00,1333,1,2116,2023-09-14
2023-09-14,9892.00,0.00,1512,2,2117,2023-09-14
2023-09-15,5090.00,0.00,454,2,2118,2023-09-15
2023-09-15,8094.00,0.00,504,1,2119,2023-09-15
2023-09-15,8193.00,0.00,2003,1,2120,2023-09-15
2023-09-15,13989.00,0.00,2025,3,2121,2023-09-15
2023-09-15,5996.00,0.00,1362,2,2122,2023-09-15
2023-09-15,12193.00,0.00,1496,2,2123,2023-09-15
2023-09-15,3796.00,0.00,411,3,2124,2023-09-15
2023-09-15,398.00,0.00,1644,3,2125,2023-09-15
2023-09-16,6791.00,0.00,617,2,2126,2023-09-16
2023-09-16,5295.00,0.00,1220,1,2127,2023-09-16
2023-09-16,3594.00,0.00,505,2,2128,2023-09-16
2023-09-16,999.00,0.00,116,3,2129,2023-09-16
2023-09-16,4998.00,0.00,1981,1,2130,2023-09-16
2023-09-16,9392.00,0.00,1533,2,2131,2023-09-16
2023-09-17,2597.00,0.00,2493,1,2132,2023-09-17
2023-09-17,12041.00,0.00,1400,1,2133,2023-09-17
2023-09-17,597.00,0.00,1223,2,2134,2023-09-17
2023-09-17,5494.00,0.00,2165,3,2135,2023-09-17
2023-09-17,5693.00,0.00,2216,1,2136,2023-09-17
2023-09-17,7292.00,0.00,1548,2,2137,2023-09-17
2023-09-17,4194.00,0.00,129,3,2138,2023-09-17
2023-09-18,8790.00,0.00,59,3,2139,2023-09-18
2023-09-18,3245.00,0.00,599,3,2140,2023-09-18
2023-09-18,699.00,0.00,2046,2,2141,2023-09-18
2023-09-18,3597.00,0.00,219,3,2142,2023-09-18
2023-09-18,4596.00,0.00,1952,2,2143,2023-09-18
2023-09-18,6990.00,0.00,1092,2,2144,2023-09-18
2023-09-19,4894.00,0.00,2493,3,2145,2023-09-19
2023-09-19,11342.00,0.00,1960,1,2146,2023-09-19
2023-09-19,10338.00,0.00,1358,3,2147,2023-09-19
2023-09-19,9542.00,0.00,298,3,2148,2023-09-19
2023-09-19,12688.00,0.00,1949,3,2149,2023-09-19
2023-09-19,498.00,0.00,2174,1,2150,2023-09-19
2023-09-19,7595.00,0.00,431,2,2151,2023-09-19
2023-09-19,5490.00,0.00,2191,3,2152,2023-09-19
2023-09-20,2393.00,0.00,1302,1,2153,2023-09-20
2023-09-20,3596.00,0.00,912,3,2154,2023-09-20
2023-09-20,3193.00,0.00,396,1,2155,2023-09-20
2023-09-20,5993.00,0.00,2373,1,2156,2023-09-20
2023-09-20,17292.00,0.00,987,2,2157,2023-09-20
2023-09-20,8141.00,0.00,2068,1,2158,2023-09-20
2023-09-20,5795.00,0.00,509,2,2159,2023-09-20
2023-09-21,9343.00,0.00,1901,3,2160,2023-09-21
2023-09-21,2144.00,0.00,814,3,2161,2023-09-21
2023-09-21,7794.00,0.00,336,1,2162,2023-09-21
2023-09-21,1798.00,0.00,943,3,2163,2023-09-21
2023-09-21,6196.00,0.00,2133,1,2164,2023-09-21
2023-09-21,7497.00,0.00,1239,3,2165,2023-09-21
2023-09-21,3297.00,0.00,1135,2,2166,2023-09-21
2023-09-21,9991.00,0.00,268,1,2167,2023-09-21
2023-09-21,1397.00,0.00,2304,3,2168,2023-09-21
2023-09-21,7395.00,0.00,175,2,2169,2023-09-21
2023-09-22,899.00,0.00,2135,3,2170,2023-09-22
2023-09-22,6742.00,0.00,1595,2,2171,2023-09-22
2023-09-22,2997.00,0.00,361,3,2172,2023-09-22
2023-09-22,8092.00,0.00,1642,1,2173,2023-09-22
2023-09-22,2744.00,0.00,720,1,2174,2023-09-22
2023-09-22,597.00,0.00,1279,1,2175,2023-09-22
2023-09-22,1944.00,0.00,504,2,2176,2023-09-22
2023-09-22,7188.00,0.00,2477,1,2177,2023-09-22
2023-09-22,5043.00,0.00,1207,3,2178,2023-09-22
2023-09-23,8394.00,0.00,749,1,2179,2023-09-23
2023-09-23,2198.00,0.00,1157,1,2180,2023-09-23
2023-09-24,3895.00,0.00,2276,3,2181,2023-09-24
2023-09-24,897.00,0.00,1194,3,2182,2023-09-24
2023-09-24,2697.00,0.00,494,3,2183,2023-09-24
2023-09-24,4196.00,0.00,1026,3,2184,2023-09-24
2023-09-24,11293.00,0.00,56,1,2185,2023-09-24
2023-09-24,3293.00,0.00,755,2,2186,2023-09-24
2023-09-24,799.00,0.00,745,2,2187,2023-09-24
2023-09-24,10791.00,0.00,2336,3,2188,2023-09-24
2023-09-25,3796.00,0.00,2201,2,2189,2023-09-25
2023-09-25,9338.00,0.00,73,3,2190,2023-09-25
2023-09-25,5594.00,0.00,1366,2,2191,2023-09-25
2023-09-25,5993.00,0.00,101,2,2192,2023-09-25
2023-09-25,5593.00,0.00,2078,1,2193,2023-09-25
2023-09-26,1797.00,0.00,1642,1,2194,2023-09-26
2023-09-26,6294.00,0.00,895,2,2195,2023-09-26
2023-09-26,5397.00,0.00,2361,1,2196,2023-09-26
2023-09-26,10190.00,0.00,216,2,2197,2023-09-26
2023-09-26,6888.00,0.00,1693,1,2198,2023-09-26
2023-09-26,1096.00,0.00,2066,2,2199,2023-09-26
2023-09-26,10341.00,0.00,2405,1,2200,2023-09-26
2023-09-26,11791.00,0.00,2284,1,2201,2023-09-26
2023-09-27,299.00,0.00,1824,3,2202,2023-09-27
2023-09-27,4794.00,0.00,2262,1,2203,2023-09-27
2023-09-27,10689.00,0.00,430,2,2204,2023-09-27
2023-09-27,5193.00,0.00,1049,1,2205,2023-09-27
2023-09-27,5841.00,0.00,196,3,2206,2023-09-27
2023-09-27,2196.00,0.00,2396,2,2207,2023-09-27
2023-09-27,498.00,0.00,2147,3,2208,2023-09-27
2023-09-27,3595.00,0.00,267,2,2209,2023-09-27
2023-09-27,4195.00,0.00,1356,2,2210,2023-09-27
2023-09-27,15289.00,0.00,2208,2,2211,2023-09-27
2023-09-28,1599.00,0.00,589,2,2212,2023-09-28
2023-09-28,7894.00,0.00,789,3,2213,2023-09-28
2023-09-28,6289.00,0.00,551,3,2214,2023-09-28
2023-09-28,6743.00,0.00,251,3,2215,2023-09-28
2023-09-28,4594.00,0.00,2437,2,2216,2023-09-28
2023-09-28,5341.00,0.00,2185,3,2217,2023-09-28
2023-09-28,1197.00,0.00,2037,3,2218,2023-09-28
2023-09-28,4841.00,0.00,1881,1,2219,2023-09-28
2023-09-29,3297.00,0.00,892,2,2220,2023-09-29
2023-09-29,8692.00,0.00,2277,2,2221,2023-09-29
2023-09-29,9041.00,0.00,547,2,2222,2023-09-29
2023-09-29,9991.00,0.00,2364,1,2223,2023-09-29
2023-09-29,3795.00,0.00,238,3,2224,2023-09-29
2023-09-29,3993.00,0.00,62,3,2225,2023-09-29
2023-09-29,7193.00,0.00,389,3,2226,2023-09-29
2023-09-29,5594.00,0.00,231,3,2227,2023-09-29
2023-09-29,1698.00,0.00,2203,3,2228,2023-09-29
2023-09-29,799.00,0.00,669,3,2229,2023-09-29
2023-09-29,6839.00,0.00,2467,3,2230,2023-09-29
2023-09-29,7596.00,0.00,1312,1,2231,2023-09-29
2023-09-30,10392.00,0.00,1533,1,2232,2023-09-30
2023-09-30,3096.00,0.00,267,2,2233,2023-09-30
2023-09-30,8392.00,0.00,130,3,2234,2023-09-30
2023-09-30,3191.00,0.00,574,3,2235,2023-09-30
2023-09-30,6195.00,0.00,2352,3,2236,2023-09-30
2023-09-30,7793.00,0.00,1762,3,2237,2023-09-30
2023-09-30,5794.00,0.00,2092,2,2238,2023-09-30
2023-09-30,4143.00,0.00,1892,1,2239,2023-09-30
2023-09-30,1893.00,0.00,1079,2,2240,2023-09-30
2023-09-30,2499.00,0.00,828,3,2241,2023-09-30
2023-10-01,7241.00,0.00,2325,3,2242,2023-10-01
2023-10-01,3396.00,0.00,500,2,2243,2023-10-01
2023-10-01,8992.00,0.00,540,1,2244,2023-10-01
2023-10-01,3896.00,0.00,2210,1,2245,2023-10-01
2023-10-01,5795.00,0.00,2300,3,2246,2023-10-01
2023-10-01,2796.00,0.00,1949,3,2247,2023-10-01
2023-10-01,9539.00,0.00,1054,1,2248,2023-10-01
2023-10-01,4197.00,0.00,271,3,2249,2023-10-01
2023-10-01,3998.00,0.00,2351,1,2250,2023-10-01
2023-10-01,599.00,0.00,1682,3,2251,2023-10-01
2023-10-01,4396.00,0.00,2407,3,2252,2023-10-01
2023-10-01,6639.00,0.00,732,3,2253,2023-10-01
2023-10-01,2997.00,0.00,1653,2,2254,2023-10-01
2023-10-02,5997.00,0.00,1228,2,2255,2023-10-02
2023-10-02,7789.00,0.00,2022,3,2256,2023-10-02
2023-10-02,799.00,0.00,1336,2,2257,2023-10-02
2023-10-02,4195.00,0.00,118,3,2258,2023-10-02
2023-10-02,4897.00,0.00,896,1,2259,2023-10-02
2023-10-02,5690.00,0.00,834,2,2260,2023-10-02
2023-10-03,599.00,0.00,2013,3,2261,2023-10-03
2023-10-03,15287.00,0.00,327,2,2262,2023-10-03
2023-10-03,11188.00,0.00,458,2,2263,2023-10-03
2023-10-03,4695.00,0.00,858,1,2264,2023-10-03
2023-10-03,4392.00,0.00,676,2,2265,2023-10-03
2023-10-03,899.00,0.00,249,3,2266,2023-10-03
2023-10-03,4396.00,0.00,2286,3,2267,2023-10-03
2023-10-03,6194.00,0.00,159,2,2268,2023-10-03
2023-10-03,6792.00,0.00,2296,1,2269,2023-10-03
2023-10-04,3593.00,0.00,192,2,2270,2023-10-04
2023-10-04,5495.00,0.00,71,1,2271,2023-10-04
2023-10-04,5041.00,0.00,2078,2,2272,2023-10-04
2023-10-04,1198.00,0.00,437,3,2273,2023-10-04
2023-10-04,6591.00,0.00,530,1,2274,2023-10-04
2023-10-04,2997.00,0.00,2185,2,2275,2023-10-04
2023-10-04,14887.00,0.00,1073,3,2276,2023-10-04
2023-10-04,4194.00,0.00,1954,1,2277,2023-10-04
2023-10-04,3597.00,0.00,1392,1,2278,2023-10-04
2023-10-05,1694.00,0.00,1775,3,2279,2023-10-05
2023-10-05,7093.00,0.00,704,2,2280,2023-10-05
2023-10-05,6991.00,0.00,881,2,2281,2023-10-05
2023-10-05,5195.00,0.00,729,3,2282,2023-10-05
2023-10-05,5544.00,0.00,1763,2,2283,2023-10-05
2023-10-05,3996.00,0.00,2473,1,2284,2023-10-05
2023-10-05,9342.00,0.00,842,2,2285,2023-10-05
2023-10-05,6893.00,0.00,2403,1,2286,2023-10-05
2023-10-05,5397.00,0.00,2256,3,2287,2023-10-05
2023-10-05,11740.00,0.00,1164,2,2288,2023-10-05
2023-10-05,2596.00,0.00,148,2,2289,2023-10-05
2023-10-05,5394.00,0.00,739,2,2290,2023-10-05
2023-10-06,3094.00,0.00,1305,2,2291,2023-10-06
2023-10-06,4143.00,0.00,1646,2,2292,2023-10-06
2023-10-06,1196.00,0.00,2391,1,2293,2023-10-06
2023-10-06,5145.00,0.00,2199,3,2294,2023-10-06
2023-10-06,1447.00,0.00,2393,3,2295,2023-10-06
2023-10-06,1198.00,0.00,2266,3,2296,2023-10-06
2023-10-06,9489.00,0.00,722,1,2297,2023-10-06
2023-10-06,3095.00,0.00,769,2,2298,2023-10-06
2023-10-06,7392.00,0.00,83,1,2299,2023-10-06
2023-10-06,5292.00,0.00,2004,3,2300,2023-10-06
2023-10-06,2397.00,0.00,408,2,2301,2023-10-06
2023-10-07,9541.00,0.00,1019,3,2302,2023-10-07
2023-10-07,1196.00,0.00,2141,3,2303,2023-10-07
2023-10-07,8190.00,0.00,1401,1,2304,2023-10-07
2023-10-07,9191.00,0.00,193,2,2305,2023-10-07
2023-10-07,2397.00,0.00,2036,3,2306,2023-10-07
2023-10-07,5092.00,0.00,503,3,2307,2023-10-07
2023-10-07,3395.00,0.00,1375,1,2308,2023-10-07
2023-10-07,6894.00,0.00,2431,1,2309,2023-10-07
2023-10-08,3693.00,0.00,1810,1,2310,2023-10-08
2023-10-08,1398.00,0.00,993,3,2311,2023-10-08
2023-10-08,2697.00,0.00,1949,1,2312,2023-10-08
2023-10-08,1799.00,0.00,2206,2,2313,2023-10-08
2023-10-08,4144.00,0.00,2375,3,2314,2023-10-08
2023-10-09,15086.00,0.00,203,2,2315,2023-10-09
2023-10-09,5994.00,0.00,329,3,2316,2023-10-09
2023-10-09,1998.00,0.00,57,1,2317,2023-10-09
2023-10-09,7991.00,0.00,2332,2,2318,2023-10-09
